spot_id,SPOT_REGION,SPOT_COUNTRY,Spot_Name,description,SPOT_TYPE,Longitude,Latitude,GoogleEarth_Link,Active,SPOT_FLAG,country_id,region_id,SESSION_SPOT,Class_ID,Long,Lat,date_add,NRSessions
1474,-,Norway,"Naurstad, Bodo",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Naurstad, Bodo,+Norway",1,NO,203,299,"Naurstad, Bodo - Norway",23,NULL,NULL,2013-05-20 12:44:28.527,2
1475,-,Norway,"Breivika, Bodo",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Breivika, Bodo,+Norway",1,NO,203,299,"Breivika, Bodo - Norway",23,NULL,NULL,2013-05-20 12:44:28.527,6
1476,-,Greece,Paros Xrysi Akti,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Paros Xrysi Akti,+Greece",1,GR,126,299,Paros Xrysi Akti - Greece,23,25.24572045,37.0064706,2013-05-20 12:44:28.527,23
1477,-,Namibia,"Luderitz, Second Lagoon",-,Speed Canal,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Luderitz, Second Lagoon,+Namibia",1,NA,196,299,"Luderitz, Second Lagoon - Namibia",26,15.14806925,-26.68654093,2013-05-20 12:44:28.527,61
1479,-,United States,Hood River Sandbar,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Hood River Sandbar,+United States",1,US,269,299,Hood River Sandbar - United States,23,-121.503315,45.71758695,2013-05-20 12:44:28.527,24
1481,-,United States,"Lake Travis - Austin, TX",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lake Travis - Austin, TX,+United States",1,US,269,299,"Lake Travis - Austin, TX - United States",23,NULL,NULL,2013-05-20 12:44:28.527,1
1482,-,Sweden,Arsunda,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Arsunda,+Sweden",1,SE,233,299,Arsunda - Sweden,23,NULL,NULL,2013-05-20 12:44:28.527,1
1483,-,Finland,"Laajalahti - Munkkiniemi, Helsinki",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Laajalahti - Munkkiniemi, Helsinki,+Finland",1,FI,109,299,"Laajalahti - Munkkiniemi, Helsinki - Finland",23,NULL,NULL,2013-05-20 12:44:28.527,7
1484,-,Finland,"Mellsten, Espoo",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Mellsten, Espoo,+Finland",1,FI,109,299,"Mellsten, Espoo - Finland",23,24.79267667,60.14594583,2013-05-20 12:44:28.527,55
1487,-,Finland,"Näsijärvi, Tampere",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Näsijärvi, Tampere,+Finland",1,FI,109,299,"Näsijärvi, Tampere - Finland",23,NULL,NULL,2013-05-20 12:44:28.527,3
1488,-,United States,"Fog-Land Cove, RI",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Fog-Land Cove, RI,+United States",1,US,269,299,"Fog-Land Cove, RI - United States",23,-71.22130695,41.567443,2013-05-20 12:44:28.527,38
1489,-,United States,"Conimicut Point, RI",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Conimicut Point, RI,+United States",1,US,269,299,"Conimicut Point, RI - United States",23,NULL,NULL,2013-05-20 12:44:28.527,1
1493,-,United States,"Eureka bay, CA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Eureka bay, CA,+United States",1,US,269,299,"Eureka bay, CA - United States",23,NULL,NULL,2013-05-20 12:44:28.527,1
1495,-,United Kingdom,Poole Bay (Sandbanks/Branksome),-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Poole Bay (Sandbanks/Branksome,+United Kingdom",1,UK,268,299,Poole Bay (Sandbanks/Branksome) - United Kingdom,23,-1.962995668,50.69954903,2013-05-20 12:44:28.527,71
1497,-,France,St-Laurent Du Var,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=St-Laurent Du Var,+France",1,FR,114,299,St-Laurent Du Var - France,23,NULL,NULL,2013-05-20 12:44:28.527,17
1498,-,Germany,Lake Constance,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lake Constance,+Germany",1,DE,96,299,Lake Constance - Germany,23,NULL,NULL,2013-05-20 12:44:28.527,1
1499,-,Australia,"Shallow Inlet, VIC",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Shallow Inlet, VIC,+Australia",1,AU,53,299,"Shallow Inlet, VIC - Australia",23,146.1619961,-38.8467764,2013-05-20 12:44:28.527,7
1500,-,Finland,"Tulliniemi, Hanko",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Tulliniemi, Hanko,+Finland",1,FI,109,299,"Tulliniemi, Hanko - Finland",23,NULL,NULL,2013-05-20 12:44:28.527,3
1501,-,Sweden,Bottorp,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bottorp,+Sweden",1,SE,233,299,Bottorp - Sweden,23,NULL,NULL,2013-05-20 12:44:28.527,6
1503,-,Australia,"Port Sorell, Tasmania",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Port Sorell, Tasmania,+Australia",1,AU,53,299,"Port Sorell, Tasmania - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,19
1504,-,Sweden,Runnkil,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Runnkil,+Sweden",1,SE,233,299,Runnkil - Sweden,23,NULL,NULL,2013-05-20 12:44:28.527,3
1505,-,Russia,Dolgaya Spit,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Dolzhanskaya split,+Russia",1,RU,227,299,Dolgaya Spit - Russia,23,37.74473594,46.66598653,2013-05-20 12:44:28.527,94
1506,-,Australia,"Dorans Rd, Lauderdale, Tas",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Dorans Rd, Lauderdale, Tas,+Australia",1,AU,53,299,"Dorans Rd, Lauderdale, Tas - Australia",23,147.4760465,-42.9143506,2013-05-20 12:44:28.527,10
1507,-,Greece,Marmari,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Marmari,+Greece",1,GR,126,299,Marmari - Greece,23,27.13786732,36.88007855,2013-05-20 12:44:28.527,6
1508,-,Greece,Avlidak,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Avlidak,+Greece",1,GR,126,299,Avlidak - Greece,23,NULL,NULL,2013-05-20 12:44:28.527,15
1511,-,Brazil,S.Sebastiao- BaraqueÃ§aba,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=S.Sebastiao- BaraqueÃ§aba,+Brazil",1,BR,68,299,S.Sebastiao- BaraqueÃ§aba - Brazil,23,NULL,NULL,2013-05-20 12:44:28.527,1
1512,-,Sweden,Ockero,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Ockero,+Sweden",1,SE,233,299,Ockero - Sweden,23,NULL,NULL,2013-05-20 12:44:28.527,31
1513,-,United States,"Mayo Beach, MD",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Mayo Beach, MD,+United States",1,US,269,299,"Mayo Beach, MD - United States",23,NULL,NULL,2013-05-20 12:44:28.527,5
1517,-,Norway,"Bodo, Soleyvatnet",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bodo, Soleyvatnet,+Norway",1,NO,203,299,"Bodo, Soleyvatnet - Norway",23,NULL,NULL,2013-05-20 12:44:28.527,2
1518,-,Australia,"Dutch Inn, Cottesloe, WA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Dutch Inn, Cottesloe, WA,+Australia",1,AU,53,299,"Dutch Inn, Cottesloe, WA - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,5
1522,-,Australia,AKangaPub,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=AKangaPub,+Australia",1,AU,53,299,AKangaPub - Australia,23,NULL,NULL,2013-05-20 12:44:28.527,1
1524,-,Netherlands,Krabbendijke,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Krabbendijke,+Netherlands",1,NL,202,299,Krabbendijke - Netherlands,23,4.128556652,51.44764906,2013-05-20 12:44:28.527,23
1525,-,Spain,"Tarifa, Arte Vida",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Tarifa, Arte Vida,+Spain",1,ES,107,299,"Tarifa, Arte Vida - Spain",23,-5.644304381,36.03833495,2013-05-20 12:44:28.527,26
1526,-,Netherlands,Roptazijl,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Roptazijl,+Netherlands",1,NL,202,299,Roptazijl - Netherlands,23,5.427673067,53.20993985,2013-05-20 12:44:28.527,30
1527,-,Australia,"Barwon Heads, VIC",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Barwon Heads, VIC,+Australia",1,AU,53,299,"Barwon Heads, VIC - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,11
1528,-,Spain,"Mar Menor, Lopagan El Molino",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Mar Menor, Lopagan El Molino,+Spain",1,ES,107,299,"Mar Menor, Lopagan El Molino - Spain",23,-0.770730343,37.80875601,2013-05-20 12:44:28.527,104
1531,-,United Kingdom,Covenham Reservoir,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Covenham Reservoir,+United Kingdom",1,UK,268,299,Covenham Reservoir - United Kingdom,23,0.02417635,53.44586755,2013-05-20 12:44:28.527,48
1532,-,Finland,"Silversand, Hanko",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Silversand, Hanko,+Finland",1,FI,109,299,"Silversand, Hanko - Finland",23,NULL,NULL,2013-05-20 12:44:28.527,12
1533,-,France,"Barcares,Teleski",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Barcares,Teleski,+France",1,FR,114,299,"Barcares,Teleski - France",23,3.027098812,42.83232183,2013-05-20 12:44:28.527,184
1534,-,France,Port la Nouvelle Plage Nord,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=port la nouvelle plage nord,+France",1,FR,114,299,Port la Nouvelle Plage Nord - France,23,3.078562238,43.04406924,2013-05-20 12:44:28.527,274
1535,-,United States,520 Bridge Lake Washington,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=520 Bridge Lake Washington,+United States",1,US,269,299,520 Bridge Lake Washington - United States,23,-122.238195,47.5653716,2013-05-20 12:44:28.527,4
1539,-,United Kingdom,Exe Estuary,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Exe Estuary,+United Kingdom",1,UK,268,299,Exe Estuary - United Kingdom,23,-3.431548503,50.61949463,2013-05-20 12:44:28.527,5
1540,-,NULL,Sacca di Goro,-,-,NULL,NULL,NULL,1,NULL,NULL,299,Sacca di Goro - ,23,NULL,NULL,2013-05-20 12:44:28.527,4
1541,-,Australia,Manly Harbour NSW,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Manly Harbour NSW,+Australia",1,AU,53,299,Manly Harbour NSW - Australia,23,NULL,NULL,2013-05-20 12:44:28.527,1
1542,-,Greece,Koronisia,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Koronisia,+Greece",1,GR,126,299,Koronisia - Greece,23,20.92765312,39.00880232,2013-05-20 12:44:28.527,8
1545,-,United States,"Kayak Point, WA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Kayak Point, WA,+United States",1,US,269,299,"Kayak Point, WA - United States",23,NULL,NULL,2013-05-20 12:44:28.527,2
1547,-,Australia,"Swan Bay, Queenscliff, VIC",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=swan bay  Queenscliff  vic,+Australia",1,AU,53,299,"Swan Bay, Queenscliff, VIC - Australia",23,144.6508437,-38.25913057,2013-05-20 12:44:28.527,40
1548,-,France,"Leucate, Le Goulet",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Leucate - Le goulet,+France",1,FR,114,299,"Leucate, Le Goulet - France",23,3.013598241,42.90614921,2013-05-20 12:44:28.527,86
1549,-,United States,"ARooBar, Columbia River, WA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=ARooBar, Qwatsamts, Wimahl, US,+United States",1,US,269,299,"ARooBar, Columbia River, WA - United States",23,NULL,NULL,2013-05-20 12:44:28.527,22
1550,-,Australia,"The Pipe, Lake Bonney SA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=The Pipe,Lake Bonney,+Australia",1,AU,53,299,"The Pipe, Lake Bonney SA - Australia",23,140.4593881,-34.23567455,2013-05-20 12:44:28.527,32
1552,-,France,Dinard,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Dinard,+France",1,FR,114,299,Dinard - France,23,-2.069722995,48.64259281,2013-05-20 12:44:28.527,6
1553,-,United Kingdom,St.Johns Lake,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=St.Johns Lake,+United Kingdom",1,UK,268,299,St.Johns Lake - United Kingdom,23,-4.194190145,50.36621949,2013-05-20 12:44:28.527,618
1556,-,Netherlands,Kraaijenbergse plassen,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Kraaijenbergse plassen,+Netherlands",1,NL,202,299,Kraaijenbergse plassen - Netherlands,23,5.825692267,51.7423322,2013-05-20 12:44:28.527,2278
1558,-,Australia,Gnaraloo Bay,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Gnaraloo Bay,+Australia",1,AU,53,299,Gnaraloo Bay - Australia,23,114.0801166,-26.267696,2013-05-20 12:44:28.527,5
1561,-,France,"Vioreau, 44",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Vioreau 44,+France",1,FR,114,299,"Vioreau, 44 - France",23,-1.418759,47.521572,2013-05-20 12:44:28.527,3
1562,-,Croatia,"Punat, Island Krk",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Punat, Island Krk,+Croatia",1,HR,135,299,"Punat, Island Krk - Croatia",23,14.58947512,45.06127106,2013-05-20 12:44:28.527,89
1564,-,Croatia,Sabunike,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Sabunike,+Croatia",1,HR,135,299,Sabunike - Croatia,23,15.1818805,44.2508725,2013-05-20 12:44:28.527,17
1565,-,Croatia,Karin,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Karin,+Croatia",1,HR,135,299,Karin - Croatia,23,NULL,NULL,2013-05-20 12:44:28.527,37
1567,-,Croatia,Viganj,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Viganj,+Croatia",1,HR,135,299,Viganj - Croatia,23,17.10198197,42.97344851,2013-05-20 12:44:28.527,117
1568,-,Spain,"Fuerteventura, Jandia",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Fuerteventura, Jandia,+Spain",1,ES,107,299,"Fuerteventura, Jandia - Spain",23,-14.4047426,28.08693275,2013-05-20 12:44:28.527,19
1569,-,Croatia,"Betina, Island Murter",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Betina, Island Murter,+Croatia",1,HR,135,299,"Betina, Island Murter - Croatia",23,NULL,NULL,2013-05-20 12:44:28.527,5
1572,-,Australia,Clayton - Goolwa Channel,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Clayton - Goolwa Channel,+Australia",1,AU,53,299,Clayton - Goolwa Channel - Australia,23,NULL,NULL,2013-05-20 12:44:28.527,33
1573,-,Germany,Harleooge,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Ostfriesland/Küste,+Germany",1,DE,96,299,Harleooge - Germany,23,NULL,NULL,2013-05-20 12:44:28.527,8
1574,-,Germany,Fahrlander See,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Fahrlander See,+Germany",1,DE,96,299,Fahrlander See - Germany,23,13.02280116,52.45169015,2013-05-20 12:44:28.527,118
1576,-,Portugal,"Meia Praia, Lagos",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Meia Praia, Lagos,+Portugal",1,PT,221,299,"Meia Praia, Lagos - Portugal",23,-8.653372704,37.10922633,2013-05-20 12:44:28.527,10
1577,-,Portugal,"Martinhal, Sagres",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Martinhal, Sagres,+Portugal",1,PT,221,299,"Martinhal, Sagres - Portugal",23,-8.921559161,37.01806139,2013-05-20 12:44:28.527,20
1580,-,Portugal,"Cabedelo, Viana do Castelo",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Cabedelo, Viana do Castelo,+Portugal",1,PT,221,299,"Cabedelo, Viana do Castelo - Portugal",23,-8.837893801,41.67795319,2013-05-20 12:44:28.527,26
1582,-,Switzerland,Lac de Joux,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lac de Joux,+Switzerland",1,CH,81,299,Lac de Joux - Switzerland,23,NULL,NULL,2013-05-20 12:44:28.527,2
1583,-,Australia,Yeppoon,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Yeppoon,+Australia",1,AU,53,299,Yeppoon - Australia,23,NULL,NULL,2013-05-20 12:44:28.527,15
1584,-,Australia,Clontarf NSW,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Clontarf NSW,+Australia",1,AU,53,299,Clontarf NSW - Australia,23,NULL,NULL,2013-05-20 12:44:28.527,2
1587,-,Australia,"Melbourne, Sandringham",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Melbourne - Sandringham,+Australia",1,AU,53,299,"Melbourne, Sandringham - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,4
1588,-,United States,Ma'alaea,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Ma'alaea,+United States",1,US,269,299,Ma'alaea - United States,23,NULL,NULL,2013-05-20 12:44:28.527,4
1590,-,Australia,Lucky Bay/Melville Water - WA,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lucky Bay/Melville Water - WA,+Australia",1,AU,53,299,Lucky Bay/Melville Water - WA - Australia,23,116.0477497,-32.42636476,2013-05-20 12:44:28.527,43
1593,-,France,"Hendaye, 64",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Hendaye 64,+France",1,FR,114,299,"Hendaye, 64 - France",23,NULL,NULL,2013-05-20 12:44:28.527,1
1594,-,Canada,"Jericho, BC",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Jericho, BC,+Canada",1,CA,76,299,"Jericho, BC - Canada",23,NULL,NULL,2013-05-20 12:44:28.527,2
1595,-,Netherlands,Noordpolderzijl,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Noordpolderzijl,+Netherlands",1,NL,202,299,Noordpolderzijl - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,1
1596,-,Italy,Grado Pineta,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Grado Pineta,+Italy",1,IT,147,299,Grado Pineta - Italy,23,13.42858308,45.67223042,2013-05-20 12:44:28.527,46
1597,-,Italy,Barcola - Trieste,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Barcola - Trieste,+Italy",1,IT,147,299,Barcola - Trieste - Italy,23,13.74199506,45.68150723,2013-05-20 12:44:28.527,98
1599,-,Australia,Sellicks Beach,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Sellicks Beach,+Australia",1,AU,53,299,Sellicks Beach - Australia,23,NULL,NULL,2013-05-20 12:44:28.527,6
1600,-,Australia,"Lammermoor Beach, Yeppoon",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lammermoor Beach, Yeppoon,+Australia",1,AU,53,299,"Lammermoor Beach, Yeppoon - Australia",23,150.7709617,-23.1453562,2013-05-20 12:44:28.527,199
1603,-,France,"Les Moutiers en Retz, 44",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Les Moutiers en Retz 44,+France",1,FR,114,299,"Les Moutiers en Retz, 44 - France",23,NULL,NULL,2013-05-20 12:44:28.527,1
1604,Zeeland,Netherlands,Veerse Meer - Vrouwenpolder,-,Lake,,,"http://maps.google.com/maps?f=q&hl=en&q=Vrouwenpolder,+Netherlands",1,NL,202,294,Veerse Meer - Vrouwenpolder Zeeland Netherlands,25,3.6417709,51.57599115,2013-05-20 12:44:28.527,86
1605,-,Brazil,Lagoa de Ibiraquera,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Lagoa de Ibiraquera,+Brazil",1,BR,68,299,Lagoa de Ibiraquera - Brazil,23,NULL,NULL,2013-05-20 12:44:28.527,2
1607,-,France,"Lac du Verdon, 49",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=lac du Verdon (49),+France",1,FR,114,299,"Lac du Verdon, 49 - France",23,6.204173,43.773501,2013-05-20 12:44:28.527,6
1612,-,Italy,Riccione,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Riccione,+Italy",1,IT,147,299,Riccione - Italy,23,NULL,NULL,2013-05-20 12:44:28.527,1
1616,-,Portugal,Alvorki,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Alvorki,+Portugal",1,PT,221,299,Alvorki - Portugal,23,NULL,NULL,2013-05-20 12:44:28.527,1
1617,-,Portugal,Cacela Velha,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Cacela Velha,+Portugal",1,PT,221,299,Cacela Velha - Portugal,23,NULL,NULL,2013-05-20 12:44:28.527,1
1618,-,Netherlands,Maasvlakte,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Maasvlakte,+Netherlands",1,NL,202,299,Maasvlakte - Netherlands,23,NULL,NULL,2013-05-20 12:44:28.527,2
1619,-,France,"La Hume, Arcachon, 33",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=la Hume, Arcachon 33,+France",1,FR,114,299,"La Hume, Arcachon, 33 - France",23,NULL,NULL,2013-05-20 12:44:28.527,1
1620,-,France,La Teste,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=la teste,+France",1,FR,114,299,La Teste - France,23,-1.24618359,44.56132004,2013-05-20 12:44:28.527,10
1622,-,French Polynesia,"Spanish Water, Curacao",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=spanish water, curacao,+French Polynesia",1,PF,213,299,"Spanish Water, Curacao - French Polynesia",23,NULL,NULL,2013-05-20 12:44:28.527,1
1624,-,United States,"Packery Channel Jetty/Basin, TX",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Packery Channel Jetty/Basin, T,+United States",1,US,269,299,"Packery Channel Jetty/Basin, TX - United States",23,NULL,NULL,2013-05-20 12:44:28.527,1
1625,-,United States,"Corpus Christi Marina, TX",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Corpus Christi Marina, TX,+United States",1,US,269,299,"Corpus Christi Marina, TX - United States",23,NULL,NULL,2013-05-20 12:44:28.527,13
1630,-,Netherlands,Haringvlietdam,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Haringvlietdam,+Netherlands",1,NL,202,299,Haringvlietdam - Netherlands,23,4.080006624,51.82939913,2013-05-20 12:44:28.527,293
1631,-,Netherlands,Eemmeer,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Eemmeer,+Netherlands",1,NL,202,299,Eemmeer - Netherlands,23,5.35347991,52.2736875,2013-05-20 12:44:28.527,8
1633,-,Netherlands,Heeswijkse kampen,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Heeswijkse kampen,+Netherlands",1,NL,202,299,Heeswijkse kampen - Netherlands,23,5.852484107,51.74466852,2013-05-20 12:44:28.527,135
1634,-,Croatia,Jadrija,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Jadrija,+Croatia",1,HR,135,299,Jadrija - Croatia,23,NULL,NULL,2013-05-20 12:44:28.527,28
1636,-,United States,"Sprecklesville, Maui",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Sprecklesville, Maui,+United States",1,US,269,299,"Sprecklesville, Maui - United States",23,NULL,NULL,2013-05-20 12:44:28.527,1
1637,-,Denmark,Aarhus,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Aarhus,+Denmark",1,DK,98,299,Aarhus - Denmark,23,10.31640931,56.18873444,2013-05-20 12:44:28.527,19
1638,-,Denmark,Skaring,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Skaring,+Denmark",1,DK,98,299,Skaring - Denmark,23,NULL,NULL,2013-05-20 12:44:28.527,3
1639,-,Netherlands,Erkemederstrand,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Erkemederstrand,+Netherlands",1,NL,202,299,Erkemederstrand - Netherlands,23,5.4996775,52.2680375,2013-05-20 12:44:28.527,2
1642,-,United Kingdom,"Kingsbridge Estuary, S.Devon",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Kingsbridge Estuary, S.Devon,+United Kingdom",1,UK,268,299,"Kingsbridge Estuary, S.Devon - United Kingdom",23,-3.765400997,50.26082703,2013-05-20 12:44:28.527,55
1643,-,Australia,"Mulgundawa (Boggy Lake), SA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Mulgundawa (Boggy Lake),+Australia",1,AU,53,299,"Mulgundawa (Boggy Lake), SA - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,62
1644,-,France,LeClipon - vers Digue du Break,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=LeClipon - vers Digue du BREAK,+France",1,FR,114,299,LeClipon - vers Digue du Break - France,23,NULL,NULL,2013-05-20 12:44:28.527,5
1645,-,Australia,"Bellambi Point, NSW",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Bellambi Point, NSW,+Australia",1,AU,53,299,"Bellambi Point, NSW - Australia",23,NULL,NULL,2013-05-20 12:44:28.527,1
1646,-,France,St Anne Guadeloupe,-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=St Anne Guadeloupe,+France",1,FR,114,299,St Anne Guadeloupe - France,23,NULL,NULL,2013-05-20 12:44:28.527,1
1649,-,France,"Collignon, 50",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Collignon (50),+France",1,FR,114,299,"Collignon, 50 - France",23,-1.571066164,49.65979726,2013-05-20 12:44:28.527,65
1650,-,Australia,"Wannanup, Mandurah Estuary, WA",-,-,NULL,NULL,"http://maps.google.com/maps?f=q&hl=en&q=Wannanup, Mandurah Estuary, WA,+Australia",1,AU,53,299,"Wannanup, Mandurah Estuary, WA - Australia",23,115.6659065,-32.60584625,2013-05-20 12:44:28.527,8
